id,barcode,name,price,category,category_id,image_url
19503,7792430904067,almendras bariloche x 160 gm,"12.549,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/19503.jpg?v=618
19502,7792430904050,almendras bariloche x 160 gm bitt,"12.549,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/19502.jpg?v=618
35018,7790681102485,almendras peladas la egipciana x 80 gm,"5.285,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/35018.jpg?v=618
35020,7790681102508,almendras peladas la egipciana x 80 gm peladastostadassala,"5.660,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/35020.jpg?v=618
19508,7792430904074,avellanas bariloche x 140 gm bitt,"12.549,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/19508.jpg?v=618
35012,7790681102461,castaaas de caju la egipcian tostadas y saladas x 80 gm,"5.873,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/35012.jpg?v=618
35045,7790681102607,cereal con chocolate la egipciana x 80 gr.,"3.733,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/35045.jpg?v=618
13389,7790645002677,cerezas al marraschino gentleman x 125 gr.,"7.280,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/13389.jpg?v=618
5416,7793046028017,cerezas dulcor x410gr.marraschino,"12.149,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/5416.jpg?v=618
40799,8445291996809,chocolate nestle almendras chocolate amargo x 80 gm,"3.240,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/40799.jpg?v=618
25450,77941145,conejo bon o bon leche x110gr.,"11.418,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/25450.jpg?v=618
30167,7622202050329,huevo milka x 200 gm almendras,"26.923,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/30167.jpg?v=618
19445,7792430903299,mani con chocolate bariloche doy pack x 150 gm semiamargo,"5.237,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/19445.jpg?v=618
12723,7622201812690,mantecol bajo en sodio x 253 gr.,"6.272,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/12723.jpg?v=618
12727,7622201816384,mantecol bajo en sodio x 26 gr.,"1.084,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/12727.jpg?v=618
12725,7622201816414,mantecol x41gr.bajo sodio,"1.390,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/12725.jpg?v=618
28874,7790380026365,mantecol x500gr.lingote,"14.448,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/28874.jpg?v=618
12726,7622201816445,mantecol x64gr.bajo sodio barr,"1.832,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/12726.jpg?v=618
1183,2011830000007,nueces grandes ccascara x kg.,"12.537,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/1183.jpg?v=618
1539,7790681000163,nueces l.egip.x250gr.ccascara,"5.879,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/1539.jpg?v=618
35021,7790681102515,nueces la egipciana sin cascara x 70 gm,"4.403,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/35021.jpg?v=618
19509,7792430904081,pasas de uva bariloche x 180 gm,"11.779,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/19509.jpg?v=618
35041,7790681102584,pasas uva l.egip.x80gr.cchoc,"3.718,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/35041.jpg?v=618
19510,7792430904098,pistachos bariloche x 160 gm,"14.359,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/19510.jpg?v=618
27218,7790580142063,postre bon o bon x95gr.regular,"2.633,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/27218.jpg?v=618
34036,7790580146856,postre cofler chocolinas x 110 gm,"3.646,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/34036.jpg?v=618
24986,7790580116583,rocklets mini x 150 gr.,"5.352,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/24986.jpg?v=618
19557,7790580117979,tableta bon o bon  x 48 gm,"2.169,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/19557.jpg?v=618
19446,7792430903305,uvas bariloche doy pack x 150 gm chocolate con leche,"5.237,00",Fiestas,02000000,https://www.lagallega.com.ar/Fotos/Articulos/19446.jpg?v=618
24715,7790310985830,3ds queso x 85 gr.,"3.649,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/24715.jpg?v=618
16617,7790310985137,3ds queso x143gr.,"5.118,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/16617.jpg?v=618
19766,7790310985113,3ds sabor queso x 43 gm,"2.271,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/19766.jpg?v=618
24645,7791728246629,ac. de oliva zuccardi x 500 ml coratina,"24.261,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/24645.jpg?v=618
32480,763571722428,ac.de coco entrenuts x200virg.,"9.649,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/32480.jpg?v=618
21575,7798080520657,ac.ol.l.toscana x250ml.ajo,"9.903,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/21575.jpg?v=618
21283,7798080520534,ac.ol.l.toscana x250ml.albahac,"9.903,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/21283.jpg?v=618
24632,7791728246612,ac.ol.zuccardi x250ml.coratina,"14.152,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/24632.jpg?v=618
24642,7791728246575,ac.ol.zuccardi x250ml.picual,"14.152,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/24642.jpg?v=618
14458,7791728241181,ac.ol.zuelo x500ml.bot.intenso,"18.903,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/14458.jpg?v=618
19969,41331014922,acaitunas goya x 149 gm con pimiento picante,"9.280,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/19969.jpg?v=618
21061,7790070225023,aceite cocinero mezcla x1.5lt.,"5.685,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/21061.jpg?v=618
20136,7790070265142,aceite cocinero puro de oliva x 500 ml,"10.919,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/20136.jpg?v=618
25749,7790070231598,aceite cocinero x900 ml oliva y girasol,"5.809,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/25749.jpg?v=618
25691,7790272006819,aceite copisi x 900 ml. girasol y oliva,"6.162,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/25691.jpg?v=618
32475,656750783931,aceite de coco entrenuts neutro x 360 ml.,"8.902,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/32475.jpg?v=618
32479,763571722435,aceite de coco entrenuts virgen x 360 ml.,"16.512,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/32479.jpg?v=618
21677,7794870000040,aceite de girasol alsamar x 5 lts.,"21.090,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/21677.jpg?v=618
18001,7798316700907,aceite de girasol alsamar x 900 ml.,"3.862,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/18001.jpg?v=618
33565,7790060023684,"aceite de girasol cocinero x 1,5 lt.","7.403,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/33565.jpg?v=618
28141,7790070012050,aceite de girasol cocinero x 900 ml.,"4.675,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/28141.jpg?v=618
16153,7798316700815,"aceite de girasol legitimo x 1,5 lt.","6.251,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/16153.jpg?v=618
28202,7798316700822,aceite de girasol legitimo x 3 lt.,"12.773,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/28202.jpg?v=618
28391,7798316700839,aceite de girasol legitimo x 5 lts.,"21.090,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/28391.jpg?v=618
16152,7798316700808,aceite de girasol legitimo x 900 ml.,"3.862,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/16152.jpg?v=618
5272,7790272001029,"aceite de girasol natura x 1,5 lt.","5.999,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/5272.jpg?v=618
32050,7790272001036,aceite de girasol natura x 3 lt.,"13.775,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/32050.jpg?v=618
23545,7790272000794,aceite de maiz mazola x 900 ml.,"5.565,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/23545.jpg?v=618
32354,7791728248708,aceite de oliva  zuelo x 950 ml lata original,"33.106,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/32354.jpg?v=618
25618,7790139004828,aceite de oliva casalta extra virgen medio x 250 .,"20.223,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/25618.jpg?v=618
22406,7790139004569,aceite de oliva casalta extra virgen suave x 400 .,"31.043,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/22406.jpg?v=618
22996,7790139004576,aceite de oliva casalta medio x 400 ml.,"31.043,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/22996.jpg?v=618
20131,7790070265098,aceite de oliva cocinero extra virgen x 500 ml.,"12.905,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/20131.jpg?v=618
27046,7798080521265,aceite de oliva con limon la toscana x 250 ml.,"9.903,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/27046.jpg?v=618
32623,7798123974812,"aceite de oliva cortijo extra virgen x 1,5 lts.","49.248,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/32623.jpg?v=618
32618,7798123971156,aceite de oliva cortijo x 500 ml,"18.240,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/32618.jpg?v=618
13345,7790070231871,aceite de oliva extra virgen cocinero x 500 ml. su,"12.929,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/13345.jpg?v=618
13612,7790070231833,aceite de oliva extra virgen lira x 500 ml.,"13.859,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/13612.jpg?v=618
20102,7792070001614,aceite de oliva extra virgen nucete x 500 ml.,"17.479,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/20102.jpg?v=618
40546,763571807323,aceite de oliva extra virgen viridian x 250 gm intenso,"14.780,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/40546.jpg?v=618
31682,40232789663,aceite de oliva extra virgen viridian x 500 ml clasica,"20.388,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/31682.jpg?v=618
24644,7791728246650,aceite de oliva familia zuccardi x 250 ml. varieda,"19.207,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/24644.jpg?v=618
30295,7790272008387,aceite de oliva natura andino x 500 ml.,"19.478,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/30295.jpg?v=618
30296,7790272008417,aceite de oliva natura fuerte x 500 ml.,"15.900,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/30296.jpg?v=618
30301,7790272008394,aceite de oliva natura suave x 500 ml.,"15.900,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/30301.jpg?v=618
21266,7792070001652,aceite de oliva nucete clasico extra virgen x 250.,"9.918,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/21266.jpg?v=618
40581,7798089050254,aceite de oliva pignani clasico x 500 ml vidrio,"14.514,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/40581.jpg?v=618
36515,7798183790063,aceite de oliva pignani premium x 500 ml,"19.214,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/36515.jpg?v=618
22987,7791728246537,aceite de oliva zuccardi x 250 gm genovesa,"14.152,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/22987.jpg?v=618
24653,7791728246582,aceite de oliva zuccardi x 500 gm picual,"24.261,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/24653.jpg?v=618
22990,7791728246544,aceite de oliva zuccardi x 500 ml genovesa,"24.261,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/22990.jpg?v=618
15796,7791728003574,aceite de oliva zuelo suave x 500 ml.,"18.903,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/15796.jpg?v=618
14456,7791728240887,aceite de oliva zuelo x 500 m l lata intensa,"18.903,46",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/14456.jpg?v=618
13593,7791728022049,aceite de oliva zuelo x 500 ml. original,"18.903,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/13593.jpg?v=618
23078,7790060234868,aceite mezcla cocinero x 900 ml.,"3.583,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/23078.jpg?v=618
27706,7790272000046,aceite natura girasol y oliva x 900 ml.,"7.109,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/27706.jpg?v=618
10716,742832320603,aceite oliva extra virgen viridian x 500 ml intenso,"20.388,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/10716.jpg?v=618
19966,41331014892,aceitunas goya con pasta de salmon x 149 gm,"9.280,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/19966.jpg?v=618
19968,41331014915,aceitunas goya x 149 gm con anchoas,"9.280,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/19968.jpg?v=618
19970,41331015080,aceitunas goya x 149 gm con queso azul,"9.280,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/19970.jpg?v=618
19967,41331014908,aceitunas goya x 149 gm rellenas con pasta de atun,"9.280,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/19967.jpg?v=618
22615,7793551001970,aceitunas marvavic en trozos con pimiento ppizza,"3.020,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/22615.jpg?v=618
11320,7793551001550,aceitunas marvavic negras con carozo x 160 gm,"3.001,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/11320.jpg?v=618
34975,7793551000669,aceitunas marvavic rellenasmorron x 90gr,"2.373,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/34975.jpg?v=618
13,7793551001437,aceitunas marvavic verdes fileteadas x 200 gr.,"1.875,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/13.jpg?v=618
14678,7792070011156,aceitunas negras en rodajas nucete x 300 gr.,"3.350,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/14678.jpg?v=618
38843,7793551000188,aceitunas negras en salmuera marvavic x 200 gr.,"5.319,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/38843.jpg?v=618
31132,7793551001895,aceitunas negras enteras marvavic x 180 gr.,"2.703,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/31132.jpg?v=618
23528,7793551000645,aceitunas negras marvavic x 100 gr.,"2.108,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/23528.jpg?v=618
14877,7792070004615,aceitunas negras scarozo nucete light x 360 gr.,"4.683,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/14877.jpg?v=618
20443,7790127000306,aceitunas negras vanoli x 300 gr.,"3.462,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/20443.jpg?v=618
19435,7792070071693,aceitunas nucete  verdes doy pack mini x 90 gm d,"1.966,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/19435.jpg?v=618
12309,7792070011149,aceitunas nucete negra doy pack x 300 gm con carozo.,"2.872,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/12309.jpg?v=618
70004,7792070000532,aceitunas nucete negras con carozo x 200 gr.,"4.102,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/70004.jpg?v=618
70008,7792070004851,aceitunas nucete premium verdes descarozadas x 660 gm,"9.574,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/70008.jpg?v=618
70020,7792070001133,aceitunas nucete verdes con carozo sachet x 800 g.,"6.594,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/70020.jpg?v=618
19434,7792070071686,aceitunas nucete verdes doy pack x 90 gm mini,"1.479,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/19434.jpg?v=618
3662,7792070001287,aceitunas nucete verdes x 300 gm rodajas coy pack,"2.956,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/3662.jpg?v=618
19437,7792070071716,aceitunas nucete x 90 gm doy pack mini r,"1.870,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/19437.jpg?v=618
31164,7793551001888,aceitunas rellenas cmorron marvavic x 150 gr. dp,"2.926,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/31164.jpg?v=618
21916,7793551003011,aceitunas rellenas cmorron marvavic x 200 gr.,"4.926,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/21916.jpg?v=618
11322,7793551001529,aceitunas rellenas marvavic cmorron x 370 gr.,"3.251,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/11322.jpg?v=618
70003,7792070004523,aceitunas verdes con carozo nucete frasco x 330 gr,"3.596,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/70003.jpg?v=618
10900,7793551000270,aceitunas verdes condimentadas marvavic x 300 gr.,"7.879,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/10900.jpg?v=618
11323,7793551001512,aceitunas verdes descarozadas marvavic x 140 gr.,"2.847,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/11323.jpg?v=618
20880,7793551003028,aceitunas verdes descarozadas marvavic x 160 gr.,"4.336,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/20880.jpg?v=618
11675,7792070034353,aceitunas verdes descarozadas nucete premium x 360,"4.708,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/11675.jpg?v=618
31308,7793551001857,aceitunas verdes en rodajas marvavic x 140 gr. doy,"2.722,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/31308.jpg?v=618
11325,7793551001567,aceitunas verdes en rodajas marvavic x 150 gr.,"2.845,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/11325.jpg?v=618
22332,7793551003035,aceitunas verdes en rodajas marvavic x 180 gr.,"4.750,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/22332.jpg?v=618
20458,7790127733549,aceitunas verdes en rodajas vanoli x 190 gr.,"2.289,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/20458.jpg?v=618
22614,7793551001963,aceitunas verdes marvavic en trozos condim. ppiza,"1.976,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/22614.jpg?v=618
16742,7793551000607,aceitunas verdes marvavic x 100 gr.,"1.727,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/16742.jpg?v=618
31126,7793551001840,aceitunas verdes marvavic x 160 gr. doy pack,"2.341,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/31126.jpg?v=618
11319,7793551001536,aceitunas verdes marvavic x 180 gr.,"2.467,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/11319.jpg?v=618
46881,7793551000034,aceitunas verdes marvavic x 330 gr.,"4.014,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/46881.jpg?v=618
38850,7793551000041,aceitunas verdes marvavic x 420 gr.,"7.173,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/38850.jpg?v=618
26253,7793551000683,aceitunas verdes marvavic x 80 gr.,"1.913,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/26253.jpg?v=618
14876,7792070004608,aceitunas verdes nucete descarozadas light x 180 g,"4.136,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/14876.jpg?v=618
25105,7792070000075,aceitunas verdes nucete premium x 220 gr.,"4.282,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/25105.jpg?v=618
25106,7792070000068,aceitunas verdes nucete premium x 660 gr.,"8.704,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/25106.jpg?v=618
70018,7792070001126,aceitunas verdes rellenas cmorron nucete x 300 gr,"4.105,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/70018.jpg?v=618
11676,7792070034391,aceitunas verdes rellenas nucete premium x 360 gr.,"5.331,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/11676.jpg?v=618
70010,7792070004899,aceitunas verdes rellenas nucete premium x 400 gr.,"10.845,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/70010.jpg?v=618
70000,7792070000495,aceitunas verdes rellenas nucete x 200 gr.,"4.267,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/70000.jpg?v=618
20457,7790127731040,aceitunas verdes vanoli x 190 gr.,"1.492,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/20457.jpg?v=618
20440,7790127000269,aceitunas verdes vanoli x 300 gr.,"2.676,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/20440.jpg?v=618
26317,7790139100186,aceto balsamico casalta glaze reducc x 250 ml. 4 p,"5.824,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/26317.jpg?v=618
30239,7790139004613,aceto balsamico casalta glaze x 250 ml curry,"5.824,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/30239.jpg?v=618
24834,7790139003371,aceto balsamico casalta manzana x 400 ml.,"5.140,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/24834.jpg?v=618
31525,7790139004330,aceto balsamico casalta original x 250 ml.,"5.583,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/31525.jpg?v=618
31167,7790070228031,aceto balsamico cocinero x 250 ml. modena,"3.000,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/31167.jpg?v=618
20971,7792900092966,aceto balsamico dos anclas altavia gourmet x 250,"6.618,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/20971.jpg?v=618
32533,7792900000251,aceto balsamico dos anclas x 250 ml.,"3.249,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/32533.jpg?v=618
25183,7790139003425,aceto balsamico favinco x 250 ml.,"3.320,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/25183.jpg?v=618
14962,7790139002121,aceto balsamico favinco x 500 ml.,"4.820,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/14962.jpg?v=618
31747,7790139004521,aceto balsamico glaze casalta x 250 ml. ahumado,"5.583,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/31747.jpg?v=618
38602,7798080522057,aceto balsamico la toscana pet x 250 ml.,"3.524,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/38602.jpg?v=618
27047,7798080521272,aceto balsamico la toscana x 250 ml.,"5.034,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/27047.jpg?v=618
11502,7790070231949,aceto balsamico lira x 250 ml.,"3.306,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/11502.jpg?v=618
38164,7793551002205,aceto balsamico marvavic x 250 ml.,"7.629,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/38164.jpg?v=618
39170,742832320542,aceto balsamico viridian x 250 ml.,"8.687,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/39170.jpg?v=618
26315,7790139004958,aceto espeso favinco x 250 ml. ahumado,"4.469,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/26315.jpg?v=618
26289,7790139004941,aceto espeso favinco x 250 ml. original,"4.469,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/26289.jpg?v=618
26313,7790139004965,aceto espeso favinco x 500 ml. original,"6.845,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/26313.jpg?v=618
21398,7790139004606,aceto reduccion glaze casalta x 250 ml mostaza,"5.503,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/21398.jpg?v=618
28617,7794000008915,aderezo hellmann`s picante x 250 gr.,"1.689,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/28617.jpg?v=618
28618,7794000008922,aderezo hellmann`s picante x 340 gr.,"2.299,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/28618.jpg?v=618
30773,7790070265463,aderezo para ensalada  cocinero x 500 ml clasico,"2.457,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/30773.jpg?v=618
12837,7798146139052,aderezo para ensaladas tau coleslaw x 310 gr.dos anclas,"4.514,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/12837.jpg?v=618
15234,7792900009223,adobo para pizzas dos anclas x 25 gr.,"1.297,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/15234.jpg?v=618
10164,7790580135737,adobo ppizza la campagnol.x23,"949,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/10164.jpg?v=618
13837,7790150406915,aji triturado alicante x 25 gr.,"1.075,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/13837.jpg?v=618
13838,7790150406953,aji triturado alicante x 50 gr.,"1.499,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/13838.jpg?v=618
16429,7790580136062,aji triturado la campagnola x 23 gm,"979,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/16429.jpg?v=618
17022,7790580136512,aji triturado la campagnola x 48 gm,"1.759,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/17022.jpg?v=618
36078,7793551000294,ajies en vinagre marvavic x 120 gr.,"5.459,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/36078.jpg?v=618
13198,7792070000754,ajies en vinagre nucete x 330 gr.,"5.168,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/13198.jpg?v=618
10894,7793551000300,ajies marvavic en vinagre de alcohol x 220 gr.,"9.001,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/10894.jpg?v=618
36637,33844003906,ajo badia asado x 170.1 gr,"15.047,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/36637.jpg?v=618
11860,7790150411391,ajo triturado alicante x50gr.n,"1.758,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/11860.jpg?v=618
17025,7790580136123,ajo triturado la campagnola x 48 gr,"1.429,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/17025.jpg?v=618
28662,7790150413005,albahaca alicante x 20 gr.,"1.075,00",Almacen,03000000,https://www.lagallega.com.ar/Fotos/Articulos/28662.jpg?v=618
